Date,Open,High,Low,Close,Adj Close,Volume
2013-09-06,2.000000,2.045000,1.956000,2.043000,1.911537,2108630
2013-09-09,2.057000,2.057000,1.986000,2.004000,1.875047,548134
2013-09-10,2.040000,2.055000,2.015000,2.041000,1.909666,695724
2013-09-11,2.041000,2.150000,2.027000,2.142000,2.004167,1703405
2013-09-12,2.161000,2.198000,2.090000,2.180000,2.039721,1549570
2013-09-13,2.180000,2.184000,2.110000,2.152000,2.013523,726707
2013-09-16,2.161000,2.180000,2.152000,2.178000,2.037850,680707
2013-09-17,2.178000,2.180000,2.154000,2.173000,2.033172,943290
2013-09-18,2.180000,2.200000,2.133000,2.200000,2.058434,1250619
2013-09-19,2.225000,2.239000,2.190000,2.192000,2.050949,1240500
2013-09-20,2.192000,2.200000,2.160000,2.182000,2.041593,1246368
2013-09-23,2.180000,2.200000,2.111000,2.145000,2.006974,392587
2013-09-24,2.145000,2.233000,2.138000,2.210000,2.067791,1728582
2013-09-25,2.231000,2.288000,2.220000,2.288000,2.140772,3033668
2013-09-26,2.280000,2.293000,2.230000,2.277000,2.130480,1155487
2013-09-27,2.263000,2.269000,2.191000,2.200000,2.058434,1089584
2013-09-30,2.177000,2.190000,2.121000,2.150000,2.011652,3050485
2013-10-01,2.130000,2.200000,2.130000,2.170000,2.030365,658687
2013-10-02,2.190000,2.250000,2.171000,2.220000,2.077147,908856
2013-10-03,2.190000,2.220000,2.182000,2.187000,2.046271,1865685
2013-10-04,2.171000,2.200000,2.170000,2.171000,2.031301,1203708
2013-10-07,2.130000,2.130000,1.923000,2.000000,1.871304,8279456
2013-10-08,2.010000,2.055000,2.002000,2.039000,1.907795,1248387
2013-10-09,2.020000,2.084000,2.020000,2.070000,1.936800,1950035
2013-10-10,2.110000,2.140000,2.075000,2.140000,2.002295,2861000
2013-10-11,2.160000,2.250000,2.143000,2.200000,2.058434,2973359
2013-10-14,2.200000,2.220000,2.146000,2.200000,2.058434,2350008
2013-10-15,2.184000,2.220000,2.166000,2.185000,2.044399,2947822
2013-10-16,2.150000,2.155000,2.020000,2.020000,1.890017,8271961
2013-10-17,1.880000,1.908000,1.815000,1.840000,1.721600,36186291
2013-10-18,1.840000,1.880000,1.822000,1.822000,1.704758,34990020
2013-10-21,1.841000,1.920000,1.840000,1.895000,1.773061,8712201
2013-10-22,1.910000,1.918000,1.855000,1.880000,1.759026,22105765
2013-10-23,1.880000,1.889000,1.750000,1.812000,1.695401,18440815
2013-10-24,1.821000,1.849000,1.770000,1.791000,1.675753,5068089
2013-10-25,1.780000,1.785000,1.660000,1.695000,1.585930,22657121
2013-10-28,1.730000,1.739000,1.680000,1.737000,1.625228,9821082
2013-10-29,1.750000,1.753000,1.690000,1.703000,1.593415,8264006
2013-10-30,1.726000,1.819000,1.721000,1.770000,1.656104,28500105
2013-10-31,1.770000,1.808000,1.750000,1.787000,1.672010,5134744
2013-11-01,1.762000,1.790000,1.750000,1.780000,1.665461,5627393
2013-11-04,1.779000,1.790000,1.755000,1.767000,1.653297,3093198
2013-11-05,1.772000,1.790000,1.677000,1.710000,1.599965,7812584
2013-11-06,1.720000,1.757000,1.687000,1.721000,1.610257,6325123
2013-11-07,1.724000,1.752000,1.698000,1.710000,1.599965,7843271
2013-11-08,1.714000,1.733000,1.705000,1.730000,1.618678,6143652
2013-11-11,1.740000,1.870000,1.721000,1.863000,1.743120,6994093
2013-11-12,1.889000,1.927000,1.831000,1.850000,1.730956,9166618
2013-11-13,1.850000,1.855000,1.760000,1.779000,1.664525,14748406
2013-11-14,1.800000,1.807000,1.705000,1.716000,1.605579,5366217
2013-11-15,1.729000,1.738000,1.684000,1.708000,1.598094,4875186
2013-11-18,1.717000,1.735000,1.696000,1.700000,1.590608,6424241
2013-11-19,1.700000,1.709000,1.591000,1.600000,1.497043,8819593
2013-11-20,1.600000,1.625000,1.473000,1.513000,1.415642,12946336
2013-11-21,1.521000,1.624000,1.501000,1.620000,1.515756,5591110
2013-11-22,1.640000,1.708000,1.638000,1.707000,1.597158,6535144
2013-11-25,1.720000,1.745000,1.680000,1.735000,1.623356,8328404
2013-11-26,1.710000,1.735000,1.702000,1.730000,1.618678,5050247
2013-11-27,1.770000,1.870000,1.750000,1.760000,1.646748,11657433
2013-11-28,1.789000,1.850000,1.780000,1.849000,1.730021,9729653
2013-11-29,1.850000,1.973000,1.836000,1.950000,1.824521,15582607
2013-12-02,1.945000,1.969000,1.826000,1.920000,1.796452,7609612
2013-12-03,1.908000,1.910000,1.816000,1.816000,1.699144,5593367
2013-12-04,1.807000,1.844000,1.757000,1.800000,1.684174,4823077
